id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_9,VAR_57,VAR_33
5512,201406,1,266.0,12,0.0,0.0,0.0,500.0,27,0.0
5513,201407,0,4929.0,10,50.0,10.0,12.0,3000.0,40,42.0
5514,201406,0,399.0,3,0.0,0.0,0.0,300.0,22,0.0
5515,201411,0,626.0,12,0.0,0.0,0.0,1000.0,64,0.0
5516,201407,0,593.0,6,0.0,0.0,0.0,1013.92,23,0.0
5517,201401,0,1513.0,10,1.0,9.0,8.0,1213.65,53,1.0
5518,201403,0,3037.0,10,33.0,6.0,12.0,1000.0,75,4.0
5519,201402,1,228.0,12,0.0,0.0,0.0,898.24,37,0.0
5520,201408,0,981.0,4,0.0,0.0,8.0,300.0,34,0.0
5521,201405,0,559.0,4,0.0,0.0,0.0,300.0,22,0.0
5522,201404,1,399.0,12,0.0,0.0,0.0,1500.0,51,0.0
5523,201403,1,245.0,6,0.0,0.0,0.0,500.0,50,0.0
5524,201409,0,775.0,12,0.0,0.0,2.0,1510.0,67,0.0
5525,201407,0,957.0,10,0.0,0.0,7.0,2973.13,51,0.0
5526,201408,0,272.0,12,0.0,0.0,0.0,500.0,34,0.0
5527,201411,0,425.0,12,0.0,0.0,0.0,900.0,42,0.0
5528,201410,1,493.0,8,0.0,0.0,0.0,1500.0,28,0.0
5529,201412,1,259.0,12,0.0,0.0,0.0,2475.49,46,0.0
5530,201405,0,2745.0,12,40.0,12.0,12.0,1000.0,47,2.0
5531,201405,0,1264.0,12,0.0,5.0,2.0,2073.55,43,0.0
5532,201404,0,1841.0,12,12.0,7.0,12.0,2000.0,53,1.0
5533,201405,0,249.0,12,0.0,0.0,0.0,1082.41,44,0.0
5534,201412,0,1305.0,12,0.0,6.0,11.0,1500.0,43,0.0
5535,201405,0,4914.0,12,97.0,6.0,12.0,3000.0,47,17.0
5536,201406,0,897.0,10,0.0,0.0,6.0,425.0,47,0.0
5537,201409,0,790.0,4,0.0,0.0,3.0,300.0,43,0.0
5538,201403,0,4808.0,12,85.0,12.0,12.0,1700.0,41,4.0
5539,201405,1,381.0,12,0.0,0.0,0.0,1000.0,54,0.0
5540,201407,0,582.0,12,0.0,0.0,0.0,2000.0,32,0.0
5541,201409,0,313.0,12,0.0,0.0,0.0,1000.0,44,0.0
5542,201401,0,941.0,3,0.0,0.0,7.0,490.0,46,0.0
5543,201403,0,4433.0,12,51.0,5.0,12.0,500.0,42,10.0
5544,201406,1,818.0,12,0.0,0.0,3.0,2397.97,38,0.0
5545,201404,0,527.0,12,0.0,0.0,0.0,1000.0,47,0.0
5546,201401,0,598.0,4,0.0,0.0,0.0,500.0,27,0.0
5547,201412,0,706.0,12,0.0,0.0,0.0,1000.0,57,0.0
5548,201402,1,623.0,12,0.0,0.0,0.0,1355.39,36,0.0
5549,201405,0,682.0,5,0.0,0.0,0.0,370.0,47,0.0
5550,201410,0,3204.0,3,34.0,10.0,11.0,300.0,58,17.0
5551,201405,0,4356.0,8,52.0,11.0,12.0,1101.13,47,15.0
5552,201407,0,4261.0,12,13.0,4.0,12.0,2000.0,40,26.0
5553,201405,1,1035.0,10,0.0,0.0,10.0,1500.0,45,0.0
5554,201405,0,632.0,6,0.0,0.0,0.0,400.0,46,0.0
5555,201401,1,802.0,12,0.0,0.0,3.0,1500.0,73,0.0
5556,201407,0,3347.0,12,5.0,0.0,1.0,1000.0,36,6.0
5557,201408,1,609.0,12,0.0,0.0,0.0,1556.2,50,0.0
5558,201410,0,1276.0,12,0.0,1.0,12.0,1500.0,72,0.0
5559,201406,0,2104.0,12,19.0,12.0,12.0,1500.0,67,2.0
5560,201401,1,70.0,4,0.0,0.0,0.0,277.37,21,0.0
5561,201412,1,357.0,12,0.0,0.0,0.0,1162.81,45,0.0
5562,201409,0,236.0,12,0.0,0.0,0.0,500.0,59,0.0
5563,201411,0,388.0,12,0.0,0.0,0.0,600.0,49,0.0
5564,201406,0,395.0,12,0.0,0.0,0.0,1500.0,62,0.0
5565,201404,0,4295.0,12,18.0,12.0,12.0,1500.0,53,14.0
5566,201406,0,993.0,12,0.0,0.0,9.0,1000.0,62,0.0
5567,201401,0,2026.0,12,10.0,1.0,4.0,800.0,49,3.0
5568,201403,0,1764.0,10,9.0,12.0,11.0,300.0,57,2.0
5569,201402,0,264.0,12,0.0,0.0,0.0,696.08,47,0.0
5570,201402,0,441.0,12,0.0,0.0,0.0,1000.0,62,0.0
5571,201409,0,1639.0,6,6.0,7.0,12.0,500.0,40,1.0
5572,201404,0,239.0,4,0.0,0.0,0.0,1500.0,35,0.0
5573,201411,0,1772.0,12,8.0,8.0,12.0,500.0,65,2.0
5574,201405,1,791.0,12,0.0,0.0,2.0,1000.0,65,0.0
5575,201404,0,622.0,12,0.0,0.0,0.0,800.0,41,0.0
5576,201407,1,845.0,12,0.0,0.0,4.0,1023.16,44,0.0
5577,201408,1,4596.0,12,8.0,3.0,12.0,2566.96,51,31.0
5578,201410,0,351.0,4,0.0,0.0,0.0,400.0,47,0.0
5579,201412,0,4720.0,6,90.0,10.0,11.0,1000.0,60,10.0
5580,201411,1,877.0,12,0.0,0.0,4.0,800.0,50,0.0
5581,201412,1,1235.0,12,0.0,3.0,12.0,1311.0,46,0.0
5582,201406,0,863.0,12,0.0,0.0,7.0,1000.0,50,0.0
5583,201405,0,390.0,4,0.0,0.0,0.0,400.0,47,0.0
5584,201403,0,4537.0,6,42.0,0.0,0.0,500.0,54,12.0
5585,201403,0,150.0,12,0.0,0.0,0.0,328.0,60,0.0
5586,201403,1,462.0,12,0.0,0.0,0.0,1000.0,41,0.0
5587,201409,0,221.0,3,0.0,0.0,0.0,250.0,57,0.0
5588,201403,0,2638.0,10,9.0,4.0,7.0,250.0,54,4.0
5589,201410,0,1126.0,12,0.0,0.0,11.0,1216.0,57,0.0
5590,201406,0,321.0,12,0.0,0.0,0.0,2050.0,47,0.0
5591,201408,0,2028.0,6,16.0,7.0,3.0,500.0,46,3.0
5592,201408,0,423.0,5,0.0,0.0,0.0,1000.0,35,0.0
5593,201405,0,355.0,12,0.0,0.0,0.0,500.0,57,0.0
5594,201404,0,461.0,6,0.0,0.0,0.0,600.0,25,0.0
5595,201408,1,573.0,12,0.0,0.0,0.0,1615.59,48,0.0
5596,201406,0,2245.0,10,19.0,11.0,11.0,600.0,43,7.0
5597,201408,0,237.0,12,0.0,0.0,0.0,700.0,44,0.0
5598,201405,0,1497.0,12,0.0,8.0,12.0,2000.0,44,1.0
5599,201405,0,285.0,12,0.0,0.0,0.0,1320.61,59,0.0
5600,201409,0,481.0,6,0.0,0.0,0.0,400.0,41,0.0
5601,201405,1,717.0,12,0.0,0.0,0.0,1625.51,22,0.0
5602,201404,0,128.0,12,0.0,0.0,0.0,800.0,58,0.0
5603,201409,0,3223.0,12,32.0,9.0,0.0,1300.0,34,13.0
5604,201407,0,461.0,12,0.0,0.0,0.0,1200.0,66,0.0
5605,201408,1,506.0,12,0.0,0.0,0.0,2219.81,27,0.0
5606,201401,0,750.0,12,0.0,0.0,2.0,1312.65,22,0.0
5607,201412,1,1851.0,12,12.0,11.0,9.0,1700.0,71,1.0
5608,201403,0,4786.0,12,9.0,0.0,7.0,1600.0,50,35.0
5609,201401,0,738.0,12,0.0,0.0,1.0,700.0,74,0.0
5610,201407,0,2462.0,7,31.0,12.0,12.0,1000.0,26,1.0
5611,201406,0,446.0,12,0.0,0.0,0.0,500.0,52,0.0
5612,201404,1,2074.0,12,5.0,1.0,11.0,3000.0,46,5.0
5613,201403,1,350.0,12,0.0,0.0,0.0,807.0,59,0.0
5614,201407,1,529.0,5,0.0,0.0,0.0,451.0,33,0.0
5615,201406,1,3095.0,12,12.0,11.0,4.0,3000.0,46,5.0
5616,201405,0,286.0,8,0.0,0.0,0.0,1000.0,45,0.0
5617,201402,1,202.0,12,0.0,0.0,0.0,1000.0,43,0.0
5618,201407,0,521.0,12,0.0,0.0,0.0,1500.0,58,0.0
5619,201410,0,2498.0,12,7.0,0.0,10.0,700.0,63,5.0
5620,201406,0,1598.0,12,4.0,8.0,11.0,1000.0,46,1.0
5621,201406,0,3191.0,8,25.0,0.0,0.0,1000.0,47,15.0
5622,201404,1,1628.0,12,5.0,10.0,12.0,3000.0,45,1.0
5623,201406,0,352.0,12,0.0,0.0,0.0,800.0,57,0.0
5624,201404,0,464.0,12,0.0,0.0,0.0,1000.0,48,0.0
5625,201404,0,2355.0,4,12.0,0.0,5.0,200.0,40,3.0
5626,201405,1,477.0,12,0.0,0.0,0.0,690.0,67,0.0
5627,201410,0,2543.0,12,1.0,0.0,0.0,1200.0,46,3.0
5628,201410,1,1292.0,12,0.0,7.0,9.0,1000.0,34,0.0
5629,201412,0,385.0,12,0.0,0.0,0.0,1500.0,51,0.0
5630,201405,0,2564.0,12,23.0,0.0,4.0,1500.0,70,6.0
5631,201408,0,3537.0,12,56.0,12.0,12.0,800.0,62,9.0
5632,201410,0,509.0,5,0.0,0.0,0.0,793.32,35,0.0
5633,201403,0,1425.0,12,0.0,9.0,12.0,800.0,35,0.0
5634,201408,0,173.0,10,0.0,0.0,0.0,600.0,54,0.0
5635,201408,1,4750.0,12,28.0,6.0,8.0,1000.0,50,25.0
5636,201411,0,1624.0,12,4.0,5.0,0.0,1000.0,44,1.0
5637,201408,1,829.0,12,0.0,0.0,6.0,1000.0,58,0.0
5638,201406,0,2059.0,12,11.0,0.0,0.0,1032.06,49,1.0
5639,201409,1,5015.0,12,21.0,0.0,4.0,1000.0,45,29.0
5640,201405,0,500.0,12,0.0,0.0,0.0,500.0,45,0.0
5641,201409,0,1257.0,12,0.0,4.0,10.0,1432.06,24,0.0
5642,201409,0,192.0,12,0.0,0.0,0.0,1742.22,46,0.0
5643,201409,1,1383.0,12,0.0,6.0,7.0,1262.19,58,0.0
5644,201407,0,638.0,6,0.0,0.0,0.0,500.0,66,0.0
5645,201401,1,3976.0,12,26.0,0.0,0.0,1500.0,41,6.0
5646,201412,0,,12,,,,1500.0,45,
5647,201402,0,1875.0,12,12.0,11.0,12.0,1000.0,65,2.0
5648,201404,0,2696.0,12,32.0,7.0,12.0,2000.0,54,9.0
5649,201401,0,2161.0,9,16.0,10.0,3.0,2087.32,45,7.0
5650,201404,1,548.0,10,0.0,0.0,0.0,1999.62,32,0.0
5651,201411,0,3583.0,12,52.0,1.0,11.0,1300.0,42,6.0
5652,201401,1,556.0,10,0.0,0.0,0.0,1500.0,59,0.0
5653,201407,0,503.0,12,0.0,0.0,0.0,900.0,56,0.0
5654,201409,0,3731.0,7,54.0,5.0,0.0,600.0,42,13.0
5655,201403,0,2627.0,12,27.0,10.0,12.0,1500.0,46,10.0
5656,201405,0,315.0,12,0.0,0.0,0.0,1500.0,54,0.0
5657,201402,0,826.0,6,0.0,0.0,3.0,500.0,47,0.0
5658,201407,0,650.0,12,0.0,0.0,0.0,1200.0,42,0.0
5659,201401,0,816.0,12,0.0,0.0,3.0,1000.0,22,0.0
5660,201408,0,953.0,7,0.0,0.0,2.0,300.0,76,0.0
5661,201405,1,665.0,12,0.0,0.0,0.0,3000.0,43,0.0
5662,201410,1,1413.0,12,0.0,7.0,12.0,1500.0,56,0.0
5663,201406,0,3003.0,12,18.0,5.0,10.0,1900.0,54,6.0
5664,201408,0,4416.0,10,35.0,0.0,0.0,2000.0,43,8.0
5665,201404,0,358.0,12,0.0,0.0,0.0,3000.0,53,0.0
5666,201412,1,820.0,12,0.0,0.0,4.0,600.0,22,0.0
5667,201412,0,3287.0,12,28.0,0.0,9.0,1000.0,35,7.0
5668,201404,0,709.0,12,0.0,0.0,1.0,800.0,61,0.0
5669,201404,0,311.0,12,0.0,2.0,0.0,2000.0,45,0.0
5670,201404,0,534.0,12,0.0,0.0,0.0,1000.0,42,0.0
5671,201404,0,1980.0,12,3.0,0.0,9.0,300.0,44,1.0
5672,201403,0,950.0,12,0.0,0.0,7.0,2500.0,55,0.0
5673,201403,1,549.0,4,0.0,0.0,0.0,450.0,41,0.0
5674,201404,0,1325.0,12,0.0,7.0,12.0,1200.0,51,0.0
5675,201411,0,1992.0,4,13.0,5.0,12.0,600.0,54,5.0
5676,201408,1,749.0,12,0.0,0.0,1.0,2400.0,60,0.0
5677,201402,0,424.0,12,0.0,0.0,0.0,934.0,53,0.0
5678,201411,0,418.0,5,0.0,0.0,0.0,500.0,22,0.0
5679,201402,0,1062.0,12,0.0,0.0,11.0,600.0,39,0.0
5680,201407,0,501.0,12,0.0,0.0,0.0,1500.0,48,0.0
5681,201407,0,3244.0,12,16.0,0.0,7.0,1000.0,58,8.0
5682,201412,1,4357.0,12,18.0,6.0,12.0,2000.0,37,17.0
5683,201406,0,1456.0,12,0.0,5.0,5.0,2000.0,22,0.0
5684,201404,0,961.0,10,0.0,0.0,7.0,400.0,44,0.0
5685,201407,1,3151.0,12,37.0,9.0,8.0,2500.0,48,18.0
5686,201407,0,1060.0,12,0.0,0.0,10.0,600.0,46,0.0
5687,201407,1,1221.0,12,0.0,3.0,9.0,1000.0,44,0.0
5688,201411,0,1887.0,12,13.0,7.0,12.0,1000.0,57,1.0
5689,201410,0,2375.0,10,14.0,0.0,12.0,1000.0,41,2.0
5690,201403,0,487.0,12,0.0,0.0,0.0,900.0,36,0.0
5691,201410,0,3336.0,12,15.0,2.0,5.0,1100.0,74,2.0
5692,201412,1,532.0,6,0.0,0.0,0.0,800.0,45,0.0
5693,201406,0,1560.0,12,3.0,12.0,12.0,1985.5,55,1.0
5694,201402,1,851.0,12,0.0,0.0,4.0,1000.0,45,0.0
5695,201406,1,1775.0,12,4.0,0.0,1.0,1327.89,39,6.0
5696,201401,1,420.0,12,0.0,0.0,0.0,1000.0,56,0.0
5697,201411,1,716.0,6,0.0,0.0,0.0,600.0,21,0.0
5698,201406,0,191.0,12,0.0,0.0,0.0,3000.0,58,0.0
5699,201401,0,4743.0,12,40.0,0.0,0.0,300.0,45,16.0
5700,201412,0,2000.0,12,17.0,12.0,10.0,1200.0,50,1.0
5701,201407,0,4912.0,12,94.0,6.0,0.0,1500.0,73,10.0
5702,201407,1,325.0,12,0.0,0.0,0.0,1000.0,23,0.0
5703,201408,1,613.0,10,0.0,0.0,0.0,1060.0,46,0.0
5704,201408,0,796.0,10,0.0,0.0,3.0,1889.29,36,0.0
5705,201404,0,736.0,12,0.0,0.0,0.0,800.0,55,0.0
5706,201407,1,3213.0,12,55.0,12.0,11.0,3000.0,54,3.0
5707,201401,0,3490.0,12,30.0,6.0,6.0,800.0,75,4.0
5708,201402,0,888.0,12,0.0,0.0,5.0,500.0,45,0.0
5709,201406,0,1543.0,12,2.0,9.0,12.0,2450.0,43,1.0
5710,201401,0,641.0,6,0.0,0.0,0.0,1000.0,43,0.0
5711,201402,0,1385.0,12,0.0,10.0,11.0,1728.93,42,0.0
5712,201410,0,1347.0,12,0.0,7.0,12.0,1000.0,57,0.0
5713,201402,1,2300.0,12,23.0,12.0,12.0,2632.87,64,4.0
5714,201405,0,996.0,8,0.0,0.0,8.0,800.0,53,0.0
5715,201406,0,1593.0,12,4.0,10.0,12.0,650.0,51,1.0
5716,201405,0,1895.0,12,9.0,9.0,11.0,1500.0,44,4.0
5717,201412,0,479.0,10,0.0,0.0,0.0,1380.0,43,0.0
5718,201403,0,1644.0,12,5.0,12.0,5.0,2000.0,50,1.0
5719,201401,0,3050.0,10,3.0,0.0,0.0,800.0,51,5.0
5720,201404,0,229.0,3,0.0,0.0,0.0,219.0,43,0.0
5721,201402,0,1338.0,12,0.0,6.0,11.0,536.63,40,0.0
5722,201405,0,1571.0,12,3.0,11.0,11.0,1171.63,51,1.0
5723,201410,0,1065.0,12,0.0,0.0,12.0,700.0,68,0.0
5724,201401,0,1856.0,12,10.0,8.0,11.0,1000.0,49,4.0
5725,201405,0,409.0,12,0.0,0.0,0.0,862.0,41,0.0
5726,201405,0,4335.0,12,53.0,6.0,2.0,1000.0,52,8.0
5727,201409,0,2855.0,3,18.0,5.0,12.0,300.0,39,7.0
5728,201408,0,1086.0,12,0.0,0.0,12.0,1000.0,56,0.0
5729,201410,0,1048.0,12,0.0,0.0,11.0,1500.0,51,0.0
5730,201408,0,2196.0,12,23.0,2.0,0.0,1288.21,49,1.0
5731,201412,0,221.0,12,0.0,0.0,0.0,1500.0,39,0.0
5732,201412,0,408.0,4,0.0,0.0,0.0,150.0,22,0.0
5733,201402,0,3528.0,12,38.0,9.0,12.0,700.0,44,30.0
5734,201406,1,949.0,12,0.0,0.0,3.0,2000.0,43,0.0
5735,201406,1,198.0,12,0.0,0.0,0.0,300.0,43,0.0
5736,201412,0,1499.0,5,0.0,11.0,9.0,200.0,41,1.0
5737,201412,1,389.0,6,0.0,0.0,0.0,1000.0,32,0.0
5738,201412,0,285.0,12,0.0,0.0,0.0,700.0,74,0.0
5739,201401,1,743.0,12,0.0,0.0,1.0,600.0,45,0.0
5740,201402,0,286.0,12,0.0,0.0,0.0,350.0,48,0.0
5741,201402,0,970.0,3,0.0,0.0,8.0,150.0,50,0.0
5742,201407,0,1074.0,12,0.0,0.0,12.0,1000.0,55,0.0
5743,201407,0,1511.0,6,0.0,7.0,1.0,500.0,42,2.0
5744,201409,0,1167.0,6,0.0,1.0,8.0,700.0,36,0.0
5745,201411,0,3735.0,6,34.0,9.0,9.0,1000.0,49,14.0
5746,201402,1,631.0,9,0.0,0.0,0.0,2159.42,69,0.0
5747,201404,0,1005.0,10,0.0,0.0,9.0,500.0,40,0.0
5748,201412,1,432.0,3,0.0,0.0,0.0,300.0,22,0.0
5749,201411,0,866.0,10,0.0,0.0,7.0,1000.0,55,0.0
5750,201407,1,4939.0,12,15.0,0.0,0.0,1200.0,41,36.0
5751,201405,0,658.0,8,0.0,0.0,0.0,800.0,21,0.0
5752,201405,0,2343.0,12,13.0,8.0,8.0,1024.85,35,4.0
5753,201406,0,552.0,7,0.0,0.0,0.0,600.0,50,0.0
5754,201402,0,4197.0,7,75.0,9.0,12.0,200.0,51,5.0
5755,201408,1,252.0,12,0.0,0.0,0.0,1628.77,34,0.0
5756,201403,0,917.0,12,0.0,0.0,6.0,946.96,22,0.0
5757,201405,1,468.0,12,0.0,0.0,0.0,1459.4,57,0.0
5758,201408,1,1538.0,12,2.0,4.0,4.0,1893.41,34,1.0
5759,201409,0,838.0,4,0.0,0.0,5.0,600.0,41,0.0
5760,201409,1,460.0,6,0.0,0.0,0.0,500.0,38,0.0
5761,201401,0,738.0,12,0.0,0.0,1.0,1007.88,42,0.0
5762,201403,0,4544.0,12,78.0,11.0,10.0,1000.0,59,18.0
5763,201410,1,386.0,12,0.0,0.0,0.0,700.0,48,0.0
5764,201407,0,924.0,12,0.0,0.0,4.0,1000.0,25,0.0
5765,201410,1,1333.0,12,0.0,5.0,6.0,1200.0,42,0.0
5766,201407,0,2033.0,12,1.0,0.0,0.0,1350.0,74,2.0
5767,201401,0,792.0,12,0.0,0.0,2.0,1000.0,32,0.0
5768,201402,0,1054.0,12,0.0,0.0,10.0,600.0,49,0.0
5769,201407,1,1259.0,12,0.0,5.0,2.0,1000.0,49,0.0
5770,201411,0,429.0,12,0.0,0.0,0.0,1300.0,64,0.0
5771,201406,0,2315.0,6,24.0,12.0,12.0,350.0,45,4.0
5772,201403,0,2488.0,12,28.0,12.0,12.0,500.0,52,5.0
5773,201401,0,3198.0,12,52.0,11.0,8.0,2000.0,57,3.0
5774,201408,0,730.0,12,0.0,0.0,0.0,1000.0,55,0.0
5775,201409,0,1002.0,12,0.0,0.0,8.0,1000.0,53,0.0
5776,201404,1,2617.0,12,17.0,0.0,9.0,2000.0,45,3.0
5777,201407,0,2611.0,3,6.0,0.0,0.0,150.0,38,2.0
5778,201406,1,236.0,12,0.0,0.0,0.0,1000.0,49,0.0
5779,201403,0,2461.0,12,32.0,12.0,12.0,2000.0,51,1.0
5780,201403,0,1156.0,12,0.0,1.0,10.0,2627.66,54,0.0
5781,201408,0,1690.0,6,7.0,12.0,11.0,600.0,63,1.0
5782,201409,0,5083.0,12,63.0,3.0,1.0,900.0,45,36.0
5783,201407,0,280.0,10,0.0,0.0,0.0,600.0,46,0.0
5784,201402,0,1085.0,12,0.0,0.0,12.0,800.0,63,0.0
5785,201404,0,2836.0,10,34.0,11.0,12.0,200.0,43,9.0
5786,201409,1,273.0,12,0.0,0.0,0.0,500.0,21,0.0
5787,201407,1,2298.0,10,16.0,11.0,3.0,600.0,32,10.0
5788,201411,0,1845.0,12,4.0,0.0,0.0,1500.0,51,1.0
5789,201403,0,4419.0,12,75.0,12.0,12.0,2900.69,60,9.0
5790,201407,0,1323.0,12,0.0,3.0,4.0,1500.0,53,0.0
5791,201402,0,284.0,12,0.0,0.0,0.0,1000.0,56,0.0
5792,201403,0,181.0,5,0.0,0.0,0.0,300.0,47,0.0
5793,201403,1,418.0,10,0.0,0.0,0.0,1300.0,44,0.0
5794,201405,0,1704.0,12,6.0,4.0,0.0,600.0,39,2.0
5795,201401,0,2663.0,12,13.0,4.0,2.0,1200.0,41,14.0
5796,201403,0,640.0,12,0.0,0.0,0.0,1502.18,70,0.0
5797,201404,0,487.0,12,0.0,0.0,0.0,2500.0,51,0.0
5798,201404,0,619.0,3,0.0,0.0,0.0,400.0,53,0.0
5799,201407,0,801.0,12,0.0,0.0,3.0,500.0,47,0.0
5800,201401,1,712.0,12,0.0,0.0,0.0,1500.0,34,0.0
5801,201409,0,454.0,3,0.0,0.0,0.0,300.0,39,0.0
5802,201410,0,848.0,12,0.0,0.0,4.0,2000.0,46,0.0
5803,201406,0,392.0,12,0.0,0.0,0.0,250.0,54,0.0
5804,201401,0,435.0,10,0.0,0.0,0.0,800.0,70,0.0
5805,201403,0,413.0,12,0.0,0.0,0.0,1900.0,55,0.0
5806,201408,1,1319.0,12,0.0,5.0,9.0,1000.0,47,0.0
5807,201407,0,,12,0.0,0.0,0.0,1000.0,55,0.0
5808,201410,0,1288.0,12,0.0,5.0,12.0,1779.24,55,0.0
5809,201412,0,2738.0,12,17.0,0.0,0.0,1000.0,63,4.0
5810,201403,1,282.0,12,0.0,0.0,0.0,1500.0,47,0.0
5811,201410,0,2852.0,12,22.0,0.0,0.0,1500.0,37,12.0
5812,201411,0,4041.0,12,5.0,2.0,8.0,2000.0,61,7.0
5813,201406,0,1504.0,5,0.0,7.0,11.0,700.0,44,1.0
5814,201406,0,1528.0,12,0.0,6.0,4.0,1000.0,41,2.0
5815,201407,0,1348.0,6,0.0,6.0,12.0,1000.0,62,0.0
5816,201406,0,731.0,10,0.0,0.0,0.0,1381.0,55,0.0
5817,201411,0,1332.0,7,0.0,5.0,8.0,584.0,47,0.0
5818,201401,0,683.0,12,0.0,0.0,0.0,1300.0,45,0.0
5819,201401,0,2003.0,12,17.0,12.0,12.0,2000.0,45,1.0
5820,201409,0,1350.0,12,0.0,8.0,6.0,1059.86,41,0.0
5821,201411,1,1006.0,12,0.0,0.0,12.0,2000.0,56,0.0
5822,201401,0,188.0,7,0.0,0.0,0.0,600.0,72,0.0
5823,201408,1,260.0,12,0.0,0.0,0.0,980.0,42,0.0
5824,201410,0,531.0,12,0.0,0.0,0.0,1500.0,55,0.0
5825,201410,0,4843.0,12,86.0,9.0,11.0,1800.0,48,18.0
5826,201402,0,4280.0,12,58.0,12.0,12.0,500.0,60,14.0
5827,201410,1,732.0,12,0.0,0.0,0.0,1500.0,35,0.0
5828,201402,0,258.0,12,0.0,0.0,0.0,650.0,21,0.0
5829,201403,1,459.0,12,0.0,0.0,0.0,726.42,31,0.0
5830,201409,0,4989.0,12,90.0,7.0,0.0,400.0,41,17.0
5831,201404,1,771.0,12,0.0,0.0,1.0,2000.0,40,0.0
5832,201406,1,317.0,12,0.0,0.0,0.0,1000.0,43,0.0
5833,201401,1,268.0,12,0.0,0.0,0.0,1500.0,76,0.0
5834,201412,0,667.0,12,0.0,0.0,0.0,1500.0,46,0.0
5835,201406,0,304.0,12,0.0,0.0,0.0,1500.0,67,0.0
5836,201412,0,791.0,5,0.0,0.0,2.0,779.8,22,0.0
5837,201401,1,407.0,12,0.0,0.0,0.0,1300.0,38,0.0
5838,201409,0,548.0,5,0.0,0.0,0.0,200.0,37,0.0
5839,201411,0,442.0,12,0.0,0.0,0.0,2000.0,68,0.0
5840,201404,0,,12,,,,600.0,47,
5841,201403,0,786.0,12,0.0,0.0,1.0,840.16,33,0.0
5842,201406,0,766.0,12,0.0,0.0,4.0,2624.25,35,0.0
5843,201405,0,241.0,12,0.0,0.0,0.0,1000.0,44,0.0
5844,201409,1,161.0,12,0.0,0.0,0.0,1000.0,56,0.0
5845,201412,0,1140.0,12,0.0,0.0,8.0,2000.0,42,0.0
5846,201404,1,1715.0,12,8.0,12.0,12.0,600.0,60,1.0
5847,201407,0,1625.0,12,2.0,7.0,12.0,1000.0,35,3.0
5848,201406,1,351.0,12,0.0,0.0,0.0,1500.0,43,0.0
5849,201409,0,3532.0,10,50.0,10.0,11.0,2500.0,69,13.0
5850,201411,0,2822.0,12,24.0,4.0,8.0,1300.0,41,4.0
5851,201411,0,556.0,6,0.0,0.0,0.0,1000.0,55,0.0
5852,201403,0,1414.0,10,0.0,3.0,7.0,2000.0,60,0.0
5853,201403,0,829.0,12,0.0,0.0,3.0,2000.0,63,0.0
5854,201402,0,656.0,12,0.0,0.0,0.0,2900.69,62,0.0
5855,201401,1,4431.0,12,7.0,0.0,0.0,1986.5,33,16.0
5856,201408,0,521.0,12,0.0,0.0,0.0,1000.0,49,0.0
5857,201412,1,3362.0,12,46.0,11.0,12.0,1600.0,65,16.0
5858,201404,0,1489.0,12,0.0,10.0,11.0,1000.0,75,1.0
5859,201408,0,594.0,12,0.0,0.0,0.0,1500.0,42,0.0
5860,201407,0,933.0,12,0.0,0.0,7.0,2200.0,55,0.0
5861,201408,0,762.0,12,0.0,0.0,1.0,800.0,36,0.0
5862,201404,1,2152.0,12,18.0,2.0,0.0,2500.0,34,4.0
5863,201412,0,1497.0,8,3.0,11.0,12.0,500.0,42,1.0
5864,201411,0,4680.0,12,26.0,3.0,0.0,1191.99,31,28.0
5865,201406,0,1288.0,7,0.0,6.0,8.0,300.0,41,0.0
5866,201407,0,767.0,12,0.0,0.0,2.0,800.0,33,0.0
5867,201404,0,3056.0,10,43.0,4.0,12.0,1000.0,55,5.0
5868,201401,1,513.0,12,0.0,0.0,0.0,1000.0,42,0.0
5869,201408,0,1383.0,12,0.0,7.0,12.0,2000.0,42,0.0
5870,201408,0,893.0,10,0.0,0.0,6.0,1200.0,33,0.0
5871,201406,0,1044.0,12,0.0,0.0,7.0,200.0,48,0.0
5872,201411,0,2829.0,10,29.0,6.0,12.0,1300.0,54,13.0
5873,201407,1,557.0,12,0.0,0.0,0.0,1600.0,52,0.0
5874,201409,1,353.0,12,0.0,0.0,0.0,1500.0,56,0.0
5875,201403,0,404.0,12,0.0,0.0,0.0,1742.22,32,0.0
5876,201404,0,2741.0,8,18.0,0.0,2.0,1000.0,34,7.0
5877,201410,0,375.0,12,0.0,0.0,0.0,600.0,47,0.0
5878,201409,0,1523.0,12,1.0,11.0,12.0,696.0,54,1.0
5879,201405,0,219.0,12,0.0,0.0,0.0,600.0,45,0.0
5880,201407,0,472.0,12,0.0,0.0,0.0,1700.0,62,0.0
5881,201404,1,3145.0,12,34.0,0.0,0.0,1500.0,62,11.0
5882,201401,1,2696.0,5,6.0,0.0,0.0,1500.0,31,5.0
5883,201402,1,4822.0,12,66.0,10.0,12.0,1000.0,54,44.0
5884,201410,0,4612.0,10,6.0,0.0,0.0,1000.0,62,1.0
5885,201407,0,592.0,12,0.0,0.0,0.0,1000.0,66,0.0
5886,201401,0,4753.0,10,37.0,6.0,12.0,1000.0,38,15.0
5887,201403,0,2562.0,8,15.0,10.0,8.0,800.0,32,3.0
